Date,GS,JPM,KO,MA,PEP,V
2023-03-14,304.0208435058594,126.56371307373047,55.65994644165039,347.6927490234375,161.3451690673828,214.6162872314453
2023-03-15,294.621337890625,120.5843276977539,56.030826568603516,343.0216369628906,164.2274932861328,212.36862182617188
2023-03-16,297.358154296875,122.9253158569336,56.339149475097656,342.9427795410156,164.11590576171875,213.42868041992188
2023-03-17,286.4581604003906,118.28095245361328,56.07754135131836,344.5786437988281,162.83282470703125,213.36976623535156
2023-03-20,292.11102294921875,119.53135681152344,56.61944580078125,344.2436218261719,165.1200714111328,214.11572265625
2023-03-21,299.4248962402344,122.7373046875,56.35784149169922,349.4173583984375,165.51058959960938,217.84544372558594
2023-03-22,296.0180358886719,119.5689697265625,56.10557174682617,345.9286804199219,164.11590576171875,215.97076416015625
2023-03-23,297.13165283203125,119.24930572509766,55.984107971191406,349.22021484375,163.31631469726562,218.47360229492188
2023-03-24,294.97998046875,117.434814453125,56.899742126464844,346.52001953125,166.51475524902344,216.9522705078125
2023-03-27,300.60455322265625,120.80056762695312,57.3201789855957,349.4665832519531,166.8866729736328,217.70803833007812
2023-03-28,300.5196228027344,121.16724395751953,57.38558578491211,349.1807556152344,166.8308868408203,216.25540161132812
2023-03-29,302.6712951660156,121.41167449951172,57.79668426513672,354.30523681640625,167.9838104248047,219.1704864501953
2023-03-30,303.0677185058594,121.04501342773438,57.78733444213867,354.0391540527344,168.13259887695312,218.24786376953125
2023-03-31,308.7016906738281,122.51165008544922,57.95550537109375,358.1288757324219,169.49935913085938,221.29054260253906
2023-04-03,308.1448974609375,122.3706283569336,58.30120849609375,361.1443786621094,169.685302734375,224.76507568359375
2023-04-04,304.4927062988281,120.7347640991211,58.123695373535156,358.6116943359375,169.08096313476562,223.44984436035156
2023-04-05,303.4357604980469,120.91478729248047,58.67493438720703,359.06573486328125,170.74526977539062,223.95042419433594
2023-04-06,304.25677490234375,120.78214263916016,58.71231460571289,356.7759094238281,171.41470336914062,221.8107452392578
2023-04-10,306.67266845703125,121.18009185791016,58.572166442871094,355.4631652832031,170.336181640625,222.24258422851562
2023-04-11,308.94708251953125,121.77705383300781,58.469390869140625,359.40130615234375,170.0758514404297,224.22525024414062
2023-04-12,311.6555480957031,121.75809478759766,58.572166442871094,357.08184814453125,169.7410888671875,223.5970458984375
2023-04-13,313.4392395019531,122.2223892211914,59.001949310302734,364.84967041015625,171.4333038330078,228.38682556152344
2023-04-14,317.9596252441406,131.4513702392578,58.90852355957031,367.5934753417969,170.62440490722656,229.69223022460938
2023-04-17,320.5643005371094,132.49368286132812,59.29158020019531,367.9192810058594,171.49839782714844,229.16220092773438
2023-04-18,315.1190490722656,133.9812774658203,59.3850212097168,367.4849853515625,171.85171508789062,229.2799835205078
2023-04-19,317.931396484375,133.8107147216797,59.49713897705078,367.9587097167969,171.7494659423828,228.26904296875
2023-04-20,319.64892578125,133.42225646972656,59.75874328613281,370.1302185058594,172.31658935546875,230.26148986816406
2023-04-21,322.432861328125,133.16636657714844,59.842830657958984,370.36700439453125,172.3909912109375,229.72166442871094
2023-04-24,324.60345458984375,133.34640502929688,59.74939727783203,369.8636779785156,172.47467041015625,228.4555206298828
2023-04-25,320.3756103515625,130.44699096679688,59.655967712402344,363.74420166015625,176.38906860351562,225.34413146972656
2023-04-26,317.61993408203125,128.13499450683594,59.375675201416016,361.9971618652344,175.30120849609375,223.93077087402344
2023-04-27,322.37628173828125,129.85952758789062,59.49713897705078,368.81744384765625,176.37045288085938,224.7748565673828
2023-04-28,324.1127014160156,130.987060546875,59.93626403808594,375.0948486328125,177.48617553710938,228.4260711669922
2023-05-01,321.40423583984375,133.79177856445312,60.07640838623047,374.92706298828125,178.22073364257812,228.2101287841797
2023-05-02,314.6094055175781,131.6313934326172,59.805458068847656,371.1468200683594,178.75070190429688,222.7824249267578
2023-05-03,310.155029296875,128.84564208984375,59.469112396240234,370.0314636230469,178.6856231689453,221.8009033203125
2023-05-04,303.1809387207031,127.0832290649414,59.534507751464844,371.2356262207031,179.80136108398438,221.427978515625
2023-05-05,308.6167297363281,129.56578063964844,59.81480026245117,379.66473388671875,180.6288604736328,227.49365234375
2023-05-08,308.1354675292969,129.8784637451172,59.721370697021484,380.503662109375,179.77346801757812,227.93533325195312
2023-05-09,306.493408203125,129.2530975341797,59.2261848449707,377.9670715332031,180.5080108642578,228.94627380371094
2023-05-10,304.3983154296875,129.3194122314453,59.32896041870117,377.5722351074219,180.6288604736328,226.9930877685547
2023-05-11,302.6712951660156,128.91195678710938,59.665313720703125,378.4112548828125,181.62371826171875,227.17991638183594
2023-05-12,301.51995849609375,127.06428527832031,59.89889144897461,376.9603271484375,182.34896850585938,227.54380798339844
2023-05-15,303.9453430175781,128.13499450683594,59.74005126953125,378.43096923828125,180.6288604736328,228.95008850097656
2023-05-16,302.7562561035156,127.27276611328125,59.067344665527344,375.3020935058594,179.84783935546875,226.6488800048828
2023-05-17,311.5989685058594,131.18605041503906,59.001949310302734,381.9743347167969,178.5740509033203,228.79273986816406
2023-05-18,311.03265380859375,132.1809844970703,58.67493438720703,386.92913818359375,178.10914611816406,229.72698974609375
2023-05-19,307.79571533203125,131.87774658203125,58.70296859741211,380.5628662109375,178.36949157714844,229.44178771972656
2023-05-22,306.63494873046875,130.7880859375,57.46967697143555,379.5364074707031,173.5346221923828,227.44546508789062
2023-05-23,305.3609313964844,129.42364501953125,57.36690139770508,368.8963928222656,173.004638671875,220.85655212402344
2023-05-24,301.8125,128.2392120361328,56.88105392456055,363.714599609375,171.90750122070312,218.56517028808594
2023-05-25,305.6535339355469,128.55191040039062,56.44192123413086,365.23455810546875,170.89404296875,219.6764678955078
2023-05-26,313.3259582519531,129.75527954101562,56.30177688598633,369.5083312988281,170.6894989013672,221.27940368652344
2023-05-30,312.2123718261719,130.24798583984375,55.85330581665039,362.7275695800781,168.85781860351562,217.9652862548828
2023-05-31,307.9998474121094,128.58981323242188,55.74119186401367,360.2797546386719,169.54586791992188,217.36538696289062
2023-06-01,300.8680114746094,130.36170959472656,56.05885314941406,366.06365966796875,170.5804443359375,222.74472045898438
2023-06-02,307.76214599609375,133.10008239746094,57.14266586303711,368.8766784667969,172.33128356933594,224.99676513671875
2023-06-05,306.012451171875,131.79246520996094,56.75959396362305,365.7084045410156,172.45298767089844,223.01023864746094
2023-06-06,310.7574462890625,132.02935791015625,56.34849548339844,375.0257568359375,169.99058532714844,224.4362030029297
2023-06-07,319.26812744140625,133.3085479736328,56.2644157409668,366.5670471191406,168.63299560546875,221.53512573242188
2023-06-08,319.0018615722656,133.34640502929688,56.40454864501953,362.8163757324219,170.49620056152344,219.3519287109375
2023-06-09,319.52484130859375,133.6117401123047,56.49798583984375,364.4252624511719,170.73023986816406,219.85345458984375
2023-06-12,322.82452392578125,133.60231018066406,56.255069732666016,370.4361572265625,170.30892944335938,222.420166015625
2023-06-13,325.686767578125,134.5687713623047,56.47929763793945,366.55718994140625,169.9718780517578,219.6960906982422
2023-06-14,321.8070983886719,134.0665740966797,56.86236572265625,369.893310546875,171.4979705810547,219.73545837402344
2023-06-15,323.0622253417969,135.58261108398438,57.64375686645508,374.11773681640625,173.87612915039062,222.420166015625
2023-06-16,321.7025146484375,135.74368286132812,58.057979583740234,371.64031982421875,174.1851043701172,225.11474609375
2023-06-20,314.48504638671875,135.05198669433594,57.6719970703125,369.75506591796875,173.5016326904297,222.71524047851562
2023-06-21,309.11236572265625,134.85302734375,57.8320426940918,371.25537109375,173.6139678955078,223.48228454589844
2023-06-22,303.89190673828125,132.25677490234375,58.22744369506836,372.893798828125,175.41163635253906,224.60337829589844
2023-06-23,299.260986328125,131.5650634765625,57.61551284790039,374.8776550292969,174.2132110595703,225.74417114257812
2023-06-26,297.02630615234375,131.8872528076172,57.63433837890625,372.51873779296875,173.10838317871094,222.5480194091797
2023-06-27,298.0628356933594,131.89669799804688,57.51195526123047,376.8320007324219,174.35366821289062,223.57078552246094
2023-06-28,298.26251220703125,131.31871032714844,56.975345611572266,375.2922668457031,171.99423217773438,224.18052673339844
2023-06-29,307.2295837402344,135.90476989746094,56.50463104248047,382.6356201171875,172.16275024414062,230.43505859375
2023-06-30,306.7066345214844,137.809326171875,56.69291305541992,388.1925048828125,173.41737365722656,233.54266357421875
2023-07-03,310.5767517089844,138.91795349121094,57.03182601928711,388.8439636230469,173.77316284179688,234.02455139160156
2023-07-05,304.33880615234375,137.9925079345703,57.45546340942383,389.6039733886719,174.6907196044922,235.47998046875
2023-07-06,297.63494873046875,136.62823486328125,57.012996673583984,388.5958251953125,174.7094268798828,234.91944885253906
2023-07-07,299.6983947753906,137.70631408691406,56.259849548339844,384.18731689453125,171.4137420654297,232.5297393798828
2023-07-10,300.9345703125,138.4790802001953,55.836212158203125,387.6270751953125,172.55599975585938,234.21139526367188
2023-07-11,305.12811279296875,140.6447296142578,56.03390884399414,393.2018737792969,172.25640869140625,236.56175231933594
2023-07-12,310.37713623046875,141.3411865234375,56.335174560546875,396.0585021972656,171.4979705810547,238.19424438476562
2023-07-13,312.5451354980469,142.02810668945312,56.8152961730957,395.92999267578125,175.5801544189453,239.2760009765625
2023-07-14,310.17742919921875,142.88674926757812,57.33308410644531,397.857421875,176.2168426513672,239.12852478027344
2023-07-17,311.1378173828125,146.33082580566406,57.248355865478516,397.5509948730469,173.80123901367188,239.94473266601562
2023-07-18,320.71343994140625,146.5979766845703,57.022403717041016,393.5577392578125,172.69642639160156,236.77813720703125
2023-07-19,323.8324890136719,147.16085815429688,58.02974319458008,393.6664733886719,174.39109802246094,237.41734313964844
2023-07-20,333.63641357421875,148.97352600097656,58.73581314086914,393.4588623046875,177.2373809814453,235.64718627929688
2023-07-21,334.682373046875,147.8286590576172,58.78288650512695,392.8954772949219,178.0426025390625,235.2833251953125
2023-07-24,341.3102111816406,150.738525390625,58.80171585083008,400.111083984375,178.754150390625,236.74862670898438
2023-07-25,337.2878723144531,149.61276245117188,58.60401153564453,396.6416931152344,179.16612243652344,234.73263549804688
2023-07-26,340.0074768066406,150.50953674316406,59.35715866088867,397.7585754394531,179.39080810546875,233.16897583007812
2023-07-27,337.1072082519531,148.84951782226562,58.78288650512695,389.9400329589844,176.5164337158203,230.5530548095703
2023-07-28,335.8900146484375,149.69862365722656,58.82054138183594,388.4178161621094,178.18299865722656,231.84133911132812
2023-07-31,338.4004211425781,150.7003631591797,58.30275344848633,389.7225646972656,175.51461791992188,233.78851318359375
2023-08-01,340.15960693359375,149.95616149902344,58.152130126953125,392.4803161621094,174.91542053222656,235.8045196533203
2023-08-02,333.86456298828125,148.2580108642578,58.33100128173828,385.51177978515625,176.31045532226562,233.62135314941406
2023-08-03,335.8234558105469,149.16432189941406,58.02974319458008,388.4672546386719,175.19630432128906,234.80142211914062
2023-08-04,335.8805236816406,148.84951782226562,57.15420913696289,386.826416015625,172.83688354492188,235.02764892578125
2023-08-07,338.10565185546875,149.5554962158203,57.60609817504883,392.2826232910156,174.98095703125,237.505859375
2023-08-08,331.1640319824219,148.7159423828125,57.35191345214844,388.6451416015625,172.6870574951172,235.32264709472656
2023-08-09,325.8674621582031,146.7220001220703,57.48371505737305,389.1196594238281,172.25640869140625,235.78485107421875
2023-08-10,323.6898498535156,146.50254821777344,57.35191345214844,392.54949951171875,172.04104614257812,236.6223602294922
2023-08-11,324.0036315917969,147.35165405273438,57.58726501464844,390.41448974609375,172.3125457763672,236.50411987304688
2023-08-14,321.1604309082031,147.65696716308594,57.31425857543945,393.9728698730469,171.91932678222656,239.3219757080078
2023-08-15,315.9019470214844,143.89805603027344,56.92827224731445,389.890625,169.7939910888672,236.29721069335938
2023-08-16,312.95404052734375,143.28746032714844,56.937679290771484,389.8115539550781,169.66290283203125,235.76515197753906
2023-08-17,311.4421081542969,141.79913330078125,57.0600700378418,388.0817565917969,167.07876586914062,233.87344360351562
2023-08-18,308.979248046875,142.12353515625,57.38016128540039,387.6369934082031,166.82594299316406,234.66168212890625
2023-08-21,306.2501525878906,142.61007690429688,56.8906135559082,388.65509033203125,165.7679901123047,235.93267822265625
2023-08-22,303.1407165527344,139.65255737304688,56.54228210449219,393.2414245605469,164.50399780273438,237.02630615234375
