,JPM-GS,JPM-GS,JPM-GS,JPM-GS,JPM-GS,JPM-GS,JPM-GS,JPM-GS,JPM-GS,PEP-KO,PEP-KO,PEP-KO,PEP-KO,PEP-KO,PEP-KO,PEP-KO,PEP-KO,PEP-KO,V-MA,V-MA,V-MA,V-MA,V-MA,V-MA,V-MA,V-MA,V-MA
,JPM position,GS position,JPM Holding PnL,GS Holding PnL,JPM Trading costs,GS Trading costs,JPM PnL,GS PnL,JPM-GS total PnL,PEP position,KO position,PEP Holding PnL,KO Holding PnL,PEP Trading costs,KO Trading costs,PEP PnL,KO PnL,PEP-KO total PnL,V position,MA position,V Holding PnL,MA Holding PnL,V Trading costs,MA Trading costs,V PnL,MA PnL,V-MA total PnL
2024-11-22 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.0,-65.0,-27.22,-485.22,0.0,0.43,-27.22,-485.65,-512.87,-16.0,9.0,-948.8,1023.83,0.47,0.0,-949.28,1023.83,74.56
2024-11-25 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.0,-65.0,-39.31,-490.41,0.0,0.43,-39.31,-490.84,-530.15,-16.0,9.0,-977.32,1062.97,0.48,0.0,-977.8,1062.97,85.18
2024-11-26 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.0,-65.0,-77.56,-491.97,0.0,0.43,-77.56,-492.4,-569.96,-16.0,9.0,-946.35,1060.48,0.48,0.0,-946.83,1060.48,113.66
2024-11-27 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.0,-65.0,-19.25,-491.13,0.0,0.43,-19.25,-491.56,-510.81,-16.0,9.0,-994.72,1126.88,0.48,0.0,-995.2,1126.88,131.68
2024-11-29 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.0,-65.0,-11.63,-492.37,0.0,0.43,-11.63,-492.8,-504.43,-16.0,9.0,-1019.73,1131.54,0.48,0.0,-1020.2,1131.54,111.34
2024-12-02 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.0,-65.0,34.5,-486.41,0.0,0.43,34.5,-486.84,-452.34,-16.0,9.0,-1024.34,1110.17,0.48,0.0,-1024.82,1110.17,85.35
2024-12-03 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.0,-65.0,-101.84,-436.43,0.0,0.43,-101.84,-436.86,-538.7,-16.0,9.0,-927.69,1028.03,0.48,0.0,-928.17,1028.03,99.85
2024-12-04 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.0,-65.0,-172.43,-340.07,0.0,0.43,-172.43,-340.5,-512.93,-16.0,9.0,-881.82,978.15,0.48,0.0,-882.3,978.15,95.85
2024-12-05 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.0,-65.0,-177.23,-389.91,0.0,0.43,-177.23,-390.34,-567.57,-16.0,9.0,-900.52,1065.28,0.48,0.0,-901.0,1065.28,164.29
2024-12-06 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.0,-65.0,-184.02,-359.33,0.0,0.43,-184.02,-359.76,-543.78,0.0,0.0,-928.56,1095.23,5.43,4.74,-933.99,1090.5,156.51
2024-12-09 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.0,-65.0,-105.9,-367.54,0.0,0.43,-105.9,-367.97,-473.87,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-12-10 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.0,-65.0,-90.31,-378.7,0.0,0.43,-90.31,-379.13,-469.44,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-12-11 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.0,-65.0,-140.43,-369.48,0.0,0.43,-140.43,-369.92,-510.34,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-12-12 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.0,-65.0,-138.33,-419.63,0.0,0.44,-138.33,-420.07,-558.39,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-12-13 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.0,-65.0,-196.44,-349.88,0.0,0.44,-196.44,-350.32,-546.76,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-12-16 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.0,-65.0,-396.9,-281.65,0.0,0.44,-396.9,-282.09,-678.99,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-12-17 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.0,-65.0,-256.68,-391.44,0.0,0.44,-256.68,-391.88,-648.56,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-12-18 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.0,-65.0,-275.27,-383.56,0.0,0.43,-275.27,-383.99,-659.26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-12-19 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.0,-65.0,-454.51,-331.82,0.0,0.44,-454.51,-332.26,-786.76,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-12-20 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.0,-65.0,-370.67,-350.04,0.0,0.44,-370.67,-350.47,-721.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-12-23 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.0,-65.0,-344.96,-414.99,0.0,0.43,-344.96,-415.42,-760.38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-12-24 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.0,-65.0,-334.54,-420.84,0.0,0.43,-334.54,-421.27,-755.81,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-12-26 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.0,-65.0,-373.96,-383.03,0.0,0.43,-373.96,-383.46,-757.42,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-12-27 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.0,-65.0,-399.79,-360.42,0.0,0.43,-399.79,-360.85,-760.64,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-12-30 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.0,-65.0,-462.88,-324.18,0.0,0.43,-462.88,-324.62,-787.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-12-31 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.0,-65.0,-449.85,-336.43,0.0,0.43,-449.85,-336.87,-786.72,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TOTAL,,,208698.04,-94243.29,56.01,46.61,208642.03,-94289.9,114352.13,,,-28972.03,-74980.78,65.19,136.68,-29037.22,-75117.47,-104154.68,,,45166.82,-58217.0,56.93,84.31,45109.89,-58301.31,-13191.42
